measurement,time,value
delivered,2022-08-05 01:00:00, 1.16
delivered,2022-08-05 01:15:00, 0.29
delivered,2022-08-05 01:30:00, 0.94
delivered,2022-08-05 01:45:00, 0.55
delivered,2022-08-05 02:00:00, 0.94
delivered,2022-08-05 02:15:00, 0.7
delivered,2022-08-05 02:30:00, 0.6
delivered,2022-08-05 02:45:00, 1.33
delivered,2022-08-05 03:00:00, 0.37
delivered,2022-08-05 03:15:00, 0.54
delivered,2022-08-05 03:30:00, 1.45
delivered,2022-08-05 03:45:00, 0.75
delivered,2022-08-05 04:00:00, 0.23
delivered,2022-08-05 04:15:00, 1.03
delivered,2022-08-05 04:30:00, 0.6
delivered,2022-08-05 04:45:00, 0.2
delivered,2022-08-05 05:00:00, 0.36
delivered,2022-08-05 05:15:00, 0.39
delivered,2022-08-05 05:30:00, 0.4
delivered,2022-08-05 05:45:00, 0.38
delivered,2022-08-05 06:00:00, 0.81
delivered,2022-08-05 06:15:00, 1.16
delivered,2022-08-05 06:30:00, 0.62
delivered,2022-08-05 06:45:00, 1.11
generated,2022-08-04 07:00:00, -0.0
generated,2022-08-04 07:15:00, -0.0
generated,2022-08-04 07:30:00, -0.0
generated,2022-08-04 07:45:00, -0.0
generated,2022-08-04 08:00:00, -0.0
generated,2022-08-04 08:15:00, -0.0
generated,2022-08-04 08:30:00, -0.0
generated,2022-08-04 08:45:00, -0.0
generated,2022-08-04 09:00:00, -0.0
generated,2022-08-04 09:15:00, -0.0
generated,2022-08-04 09:30:00, -0.0
generated,2022-08-04 09:45:00, -0.0
generated,2022-08-04 10:00:00, -0.0
generated,2022-08-04 10:15:00, -0.0
generated,2022-08-04 10:30:00, -0.0
generated,2022-08-04 10:45:00, -0.0
generated,2022-08-04 11:00:00, -0.0
generated,2022-08-04 11:15:00, -0.0
generated,2022-08-04 11:30:00, -0.0
generated,2022-08-04 11:45:00, -0.0
generated,2022-08-04 12:00:00, -0.0
generated,2022-08-04 12:15:00, -0.0
generated,2022-08-04 12:30:00, -0.0
generated,2022-08-04 12:45:00, -0.0
generated,2022-08-04 13:00:00, -0.0
generated,2022-08-04 13:15:00, -0.0
generated,2022-08-04 13:30:00, -0.0
generated,2022-08-04 13:45:00, -0.0
generated,2022-08-04 14:00:00, -0.0
generated,2022-08-04 14:15:00, -0.0
generated,2022-08-04 14:30:00, -0.0
generated,2022-08-04 14:45:00, -0.0
generated,2022-08-04 15:00:00, -0.0
generated,2022-08-04 15:15:00, -0.0
generated,2022-08-04 15:30:00, -0.01
generated,2022-08-04 15:45:00, -0.06
generated,2022-08-04 16:00:00, -0.16
generated,2022-08-04 16:15:00, -0.15
generated,2022-08-04 16:30:00, -0.26
generated,2022-08-04 16:45:00, -0.0
generated,2022-08-04 17:00:00, -0.0
generated,2022-08-04 17:15:00, -0.14
generated,2022-08-04 17:30:00, -0.15
generated,2022-08-04 17:45:00, -0.12
generated,2022-08-04 18:00:00, -0.28
generated,2022-08-04 18:15:00, -1.05
generated,2022-08-04 18:30:00, -1.02
generated,2022-08-04 18:45:00, -0.67
generated,2022-08-04 19:00:00, -0.76
generated,2022-08-04 19:15:00, -1.3
generated,2022-08-04 19:30:00, -1.07
generated,2022-08-04 19:45:00, -0.85
generated,2022-08-04 20:00:00, -0.69
generated,2022-08-04 20:15:00, -0.98
generated,2022-08-04 20:30:00, -0.87
generated,2022-08-04 20:45:00, -0.43
generated,2022-08-04 21:00:00, -0.32
generated,2022-08-04 21:15:00, -0.66
generated,2022-08-04 21:30:00, -0.47
generated,2022-08-04 21:45:00, -0.0
generated,2022-08-04 22:00:00, -0.0
generated,2022-08-04 22:15:00, -0.0
generated,2022-08-04 22:30:00, -0.0
generated,2022-08-04 22:45:00, -0.0
generated,2022-08-04 23:00:00, -0.0
generated,2022-08-04 23:15:00, -0.0
generated,2022-08-04 23:30:00, -0.0
generated,2022-08-04 23:45:00, -0.0
generated,2022-08-05 00:00:00, -0.0
generated,2022-08-05 00:15:00, -0.0
generated,2022-08-05 00:30:00, -0.0
generated,2022-08-05 00:45:00, -0.0
generated,2022-08-05 01:00:00, -0.0
generated,2022-08-05 01:15:00, -0.0
generated,2022-08-05 01:30:00, -0.0
generated,2022-08-05 01:45:00, -0.0
generated,2022-08-05 02:00:00, -0.0
generated,2022-08-05 02:15:00, -0.0
generated,2022-08-05 02:30:00, -0.0
generated,2022-08-05 02:45:00, -0.0
generated,2022-08-05 03:00:00, -0.0
generated,2022-08-05 03:15:00, -0.0
generated,2022-08-05 03:30:00, -0.0
generated,2022-08-05 03:45:00, -0.0
generated,2022-08-05 04:00:00, -0.0
generated,2022-08-05 04:15:00, -0.0
generated,2022-08-05 04:30:00, -0.0
generated,2022-08-05 04:45:00, -0.0
generated,2022-08-05 05:00:00, -0.0
generated,2022-08-05 05:15:00, -0.0
generated,2022-08-05 05:30:00, -0.0
generated,2022-08-05 05:45:00, -0.0
generated,2022-08-05 06:00:00, -0.0
generated,2022-08-05 06:15:00, -0.0
generated,2022-08-05 06:30:00, -0.0
generated,2022-08-05 06:45:00, -0.0
delivered,2022-08-05 07:00:00, 0.39
delivered,2022-08-05 07:15:00, 0.75
delivered,2022-08-05 07:30:00, 0.98
delivered,2022-08-05 07:45:00, 0.39
delivered,2022-08-05 08:00:00, 0.38
delivered,2022-08-05 08:15:00, 0.72
delivered,2022-08-05 08:30:00, 0.96
delivered,2022-08-05 08:45:00, 0.39
delivered,2022-08-05 09:00:00, 0.4
delivered,2022-08-05 09:15:00, 0.76
delivered,2022-08-05 09:30:00, 0.95
delivered,2022-08-05 09:45:00, 0.41
delivered,2022-08-05 10:00:00, 0.41
delivered,2022-08-05 10:15:00, 0.41
delivered,2022-08-05 10:30:00, 1.07
delivered,2022-08-05 10:45:00, 0.61
delivered,2022-08-05 11:00:00, 0.39
delivered,2022-08-05 11:15:00, 0.39
delivered,2022-08-05 11:30:00, 0.42
delivered,2022-08-05 11:45:00, 0.42
delivered,2022-08-05 12:00:00, 0.42
delivered,2022-08-05 12:15:00, 0.41
delivered,2022-08-05 12:30:00, 0.42
delivered,2022-08-05 12:45:00, 0.41
delivered,2022-08-05 13:00:00, 0.39
delivered,2022-08-05 13:15:00, 0.4
delivered,2022-08-05 13:30:00, 0.47
delivered,2022-08-05 13:45:00, 0.46
delivered,2022-08-05 14:00:00, 0.44
delivered,2022-08-05 14:15:00, 0.36
delivered,2022-08-05 14:30:00, 0.25
delivered,2022-08-05 14:45:00, 0.21
delivered,2022-08-05 15:00:00, 0.09
delivered,2022-08-05 15:15:00, 0.01
delivered,2022-08-05 15:30:00, 0.04
delivered,2022-08-05 15:45:00, 0.08
delivered,2022-08-05 16:00:00, 0.01
delivered,2022-08-05 16:15:00, 0.39
delivered,2022-08-05 16:30:00, 0.92
delivered,2022-08-05 16:45:00, 0.43
delivered,2022-08-05 17:00:00, 0.2
delivered,2022-08-05 17:15:00, 0.21
delivered,2022-08-05 17:30:00, 0.52
delivered,2022-08-05 17:45:00, 0.08
delivered,2022-08-05 18:00:00, 0.0
delivered,2022-08-05 18:15:00, 0.0
delivered,2022-08-05 18:30:00, 0.0
delivered,2022-08-05 18:45:00, 0.0
delivered,2022-08-05 19:00:00, 0.0
delivered,2022-08-05 19:15:00, 0.0
delivered,2022-08-05 19:30:00, 0.0
delivered,2022-08-05 19:45:00, 0.01
delivered,2022-08-05 20:00:00, 0.0
delivered,2022-08-05 20:15:00, 0.01
delivered,2022-08-05 20:30:00, 0.0
delivered,2022-08-05 20:45:00, 0.0
delivered,2022-08-05 21:00:00, 0.0
delivered,2022-08-05 21:15:00, 0.0
delivered,2022-08-05 21:30:00, 0.0
delivered,2022-08-05 21:45:00, 0.0
delivered,2022-08-05 22:00:00, 0.0
delivered,2022-08-05 22:15:00, 0.0
delivered,2022-08-05 22:30:00, 0.0
delivered,2022-08-05 22:45:00, 0.0
delivered,2022-08-05 23:00:00, 0.0
delivered,2022-08-05 23:15:00, 0.0
delivered,2022-08-05 23:30:00, 0.0
delivered,2022-08-05 23:45:00, 0.0
delivered,2022-08-06 00:00:00, 0.0
delivered,2022-08-06 00:15:00, 0.0
delivered,2022-08-06 00:30:00, 0.44
delivered,2022-08-06 00:45:00, 0.53
delivered,2022-08-06 01:00:00, 0.0
delivered,2022-08-06 01:15:00, 0.67
delivered,2022-08-06 01:30:00, 0.69
delivered,2022-08-06 01:45:00, 0.8
delivered,2022-08-06 02:00:00, 0.86
delivered,2022-08-06 02:15:00, 1.1
delivered,2022-08-06 02:30:00, 1.26
delivered,2022-08-06 02:45:00, 0.39
delivered,2022-08-06 03:00:00, 1.26
delivered,2022-08-06 03:15:00, 0.28
delivered,2022-08-06 03:30:00, 0.23
delivered,2022-08-06 03:45:00, 0.64
delivered,2022-08-06 04:00:00, 0.82
delivered,2022-08-06 04:15:00, 0.43
delivered,2022-08-06 04:30:00, 1.0
delivered,2022-08-06 04:45:00, 0.51
delivered,2022-08-06 05:00:00, 0.45
delivered,2022-08-06 05:15:00, 1.45
delivered,2022-08-06 05:30:00, 0.51
delivered,2022-08-06 05:45:00, 0.39
delivered,2022-08-06 06:00:00, 0.38
delivered,2022-08-06 06:15:00, 1.09
delivered,2022-08-06 06:30:00, 0.85
delivered,2022-08-06 06:45:00, 0.6
generated,2022-08-05 07:00:00, -0.0
generated,2022-08-05 07:15:00, -0.0
generated,2022-08-05 07:30:00, -0.0
generated,2022-08-05 07:45:00, -0.0
generated,2022-08-05 08:00:00, -0.0
generated,2022-08-05 08:15:00, -0.0
generated,2022-08-05 08:30:00, -0.0
generated,2022-08-05 08:45:00, -0.0
generated,2022-08-05 09:00:00, -0.0
generated,2022-08-05 09:15:00, -0.0
generated,2022-08-05 09:30:00, -0.0
generated,2022-08-05 09:45:00, -0.0
generated,2022-08-05 10:00:00, -0.0
generated,2022-08-05 10:15:00, -0.0
generated,2022-08-05 10:30:00, -0.0
generated,2022-08-05 10:45:00, -0.0
generated,2022-08-05 11:00:00, -0.0
generated,2022-08-05 11:15:00, -0.0
generated,2022-08-05 11:30:00, -0.0
generated,2022-08-05 11:45:00, -0.0
generated,2022-08-05 12:00:00, -0.0
generated,2022-08-05 12:15:00, -0.0
generated,2022-08-05 12:30:00, -0.0
generated,2022-08-05 12:45:00, -0.0
generated,2022-08-05 13:00:00, -0.0
generated,2022-08-05 13:15:00, -0.0
generated,2022-08-05 13:30:00, -0.0
generated,2022-08-05 13:45:00, -0.0
generated,2022-08-05 14:00:00, -0.0
generated,2022-08-05 14:15:00, -0.0
generated,2022-08-05 14:30:00, -0.0
generated,2022-08-05 14:45:00, -0.0
generated,2022-08-05 15:00:00, -0.0
generated,2022-08-05 15:15:00, -0.03
generated,2022-08-05 15:30:00, -0.02
generated,2022-08-05 15:45:00, -0.0
generated,2022-08-05 16:00:00, -0.07
generated,2022-08-05 16:15:00, -0.07
generated,2022-08-05 16:30:00, -0.0
generated,2022-08-05 16:45:00, -0.14
generated,2022-08-05 17:00:00, -0.27
generated,2022-08-05 17:15:00, -0.31
generated,2022-08-05 17:30:00, -0.0
generated,2022-08-05 17:45:00, -0.39
generated,2022-08-05 18:00:00, -0.79
generated,2022-08-05 18:15:00, -0.86
generated,2022-08-05 18:30:00, -0.94
generated,2022-08-05 18:45:00, -1.0
generated,2022-08-05 19:00:00, -1.07
generated,2022-08-05 19:15:00, -1.12
generated,2022-08-05 19:30:00, -1.16
generated,2022-08-05 19:45:00, -0.46
generated,2022-08-05 20:00:00, -0.04
generated,2022-08-05 20:15:00, -0.06
generated,2022-08-05 20:30:00, -0.1
generated,2022-08-05 20:45:00, -0.11
generated,2022-08-05 21:00:00, -0.16
generated,2022-08-05 21:15:00, -0.21
generated,2022-08-05 21:30:00, -0.21
generated,2022-08-05 21:45:00, -0.23
generated,2022-08-05 22:00:00, -0.57
generated,2022-08-05 22:15:00, -1.66
generated,2022-08-05 22:30:00, -0.55
generated,2022-08-05 22:45:00, -0.39
generated,2022-08-05 23:00:00, -0.31
generated,2022-08-05 23:15:00, -0.28
generated,2022-08-05 23:30:00, -0.22
generated,2022-08-05 23:45:00, -0.14
generated,2022-08-06 00:00:00, -0.04
generated,2022-08-06 00:15:00, -0.73
generated,2022-08-06 00:30:00, -0.07
generated,2022-08-06 00:45:00, -0.0
generated,2022-08-06 01:00:00, -0.56
generated,2022-08-06 01:15:00, -0.03
generated,2022-08-06 01:30:00, -0.0
generated,2022-08-06 01:45:00, -0.0
generated,2022-08-06 02:00:00, -0.0
generated,2022-08-06 02:15:00, -0.0
generated,2022-08-06 02:30:00, -0.0
generated,2022-08-06 02:45:00, -0.0
generated,2022-08-06 03:00:00, -0.0
generated,2022-08-06 03:15:00, -0.0
generated,2022-08-06 03:30:00, -0.0
generated,2022-08-06 03:45:00, -0.0
generated,2022-08-06 04:00:00, -0.0
generated,2022-08-06 04:15:00, -0.0
generated,2022-08-06 04:30:00, -0.0
generated,2022-08-06 04:45:00, -0.0
generated,2022-08-06 05:00:00, -0.0
generated,2022-08-06 05:15:00, -0.0
generated,2022-08-06 05:30:00, -0.0
generated,2022-08-06 05:45:00, -0.0
generated,2022-08-06 06:00:00, -0.0
generated,2022-08-06 06:15:00, -0.0
generated,2022-08-06 06:30:00, -0.0
generated,2022-08-06 06:45:00, -0.0
delivered,2022-08-06 07:00:00, 1.11
delivered,2022-08-06 07:15:00, 0.38
delivered,2022-08-06 07:30:00, 0.38
delivered,2022-08-06 07:45:00, 0.59
delivered,2022-08-06 08:00:00, 1.11
delivered,2022-08-06 08:15:00, 0.59
delivered,2022-08-06 08:30:00, 0.88
delivered,2022-08-06 08:45:00, 0.41
delivered,2022-08-06 09:00:00, 0.41
delivered,2022-08-06 09:15:00, 0.4
delivered,2022-08-06 09:30:00, 0.41
delivered,2022-08-06 09:45:00, 0.4
delivered,2022-08-06 10:00:00, 0.39
delivered,2022-08-06 10:15:00, 0.46
delivered,2022-08-06 10:30:00, 0.42
delivered,2022-08-06 10:45:00, 0.6
delivered,2022-08-06 11:00:00, 1.03
delivered,2022-08-06 11:15:00, 0.41
delivered,2022-08-06 11:30:00, 0.41
delivered,2022-08-06 11:45:00, 0.41
delivered,2022-08-06 12:00:00, 0.41
delivered,2022-08-06 12:15:00, 0.41
delivered,2022-08-06 12:30:00, 0.41
delivered,2022-08-06 12:45:00, 0.39
delivered,2022-08-06 13:00:00, 0.47
delivered,2022-08-06 13:15:00, 0.5
delivered,2022-08-06 13:30:00, 0.44
delivered,2022-08-06 13:45:00, 1.18
delivered,2022-08-06 14:00:00, 0.42
delivered,2022-08-06 14:15:00, 0.41
delivered,2022-08-06 14:30:00, 0.39
delivered,2022-08-06 14:45:00, 0.38
delivered,2022-08-06 15:00:00, 0.38
delivered,2022-08-06 15:15:00, 0.94
delivered,2022-08-06 15:30:00, 0.83
delivered,2022-08-06 15:45:00, 0.17
delivered,2022-08-06 16:00:00, 0.07
delivered,2022-08-06 16:15:00, 0.27
delivered,2022-08-06 16:30:00, 0.68
delivered,2022-08-06 16:45:00, 0.0
delivered,2022-08-06 17:00:00, 0.5
delivered,2022-08-06 17:15:00, 0.38
delivered,2022-08-06 17:30:00, 0.0
delivered,2022-08-06 17:45:00, 0.29
delivered,2022-08-06 18:00:00, 0.35
delivered,2022-08-06 18:15:00, 0.02
delivered,2022-08-06 18:30:00, 0.02
delivered,2022-08-06 18:45:00, 0.12
delivered,2022-08-06 19:00:00, 0.0
delivered,2022-08-06 19:15:00, 0.03
delivered,2022-08-06 19:30:00, 0.0
delivered,2022-08-06 19:45:00, 0.0
delivered,2022-08-06 20:00:00, 0.0
delivered,2022-08-06 20:15:00, 0.0
delivered,2022-08-06 20:30:00, 0.0
delivered,2022-08-06 20:45:00, 0.0
delivered,2022-08-06 21:00:00, 0.0
delivered,2022-08-06 21:15:00, 0.0
delivered,2022-08-06 21:30:00, 0.0
delivered,2022-08-06 21:45:00, 0.0
delivered,2022-08-06 22:00:00, 0.0
delivered,2022-08-06 22:15:00, 0.0
delivered,2022-08-06 22:30:00, 0.0
delivered,2022-08-06 22:45:00, 0.0
delivered,2022-08-06 23:00:00, 0.0
delivered,2022-08-06 23:15:00, 0.0
delivered,2022-08-06 23:30:00, 0.0
delivered,2022-08-06 23:45:00, 0.0
delivered,2022-08-07 00:00:00, 0.0
delivered,2022-08-07 00:15:00, 0.0
delivered,2022-08-07 00:30:00, 0.0
delivered,2022-08-07 00:45:00, 0.06
delivered,2022-08-07 01:00:00, 0.29
delivered,2022-08-07 01:15:00, 0.42
delivered,2022-08-07 01:30:00, 0.55
delivered,2022-08-07 01:45:00, 0.33
delivered,2022-08-07 02:00:00, 0.66
delivered,2022-08-07 02:15:00, 1.06
delivered,2022-08-07 02:30:00, 1.3
delivered,2022-08-07 02:45:00, 1.44
delivered,2022-08-07 03:00:00, 1.43
delivered,2022-08-07 03:15:00, 1.41
delivered,2022-08-07 03:30:00, 1.41
delivered,2022-08-07 03:45:00, 1.38
delivered,2022-08-07 04:00:00, 1.41
delivered,2022-08-07 04:15:00, 1.01
delivered,2022-08-07 04:30:00, 1.31
delivered,2022-08-07 04:45:00, 1.43
delivered,2022-08-07 05:00:00, 0.69
delivered,2022-08-07 05:15:00, 1.65
delivered,2022-08-07 05:30:00, 0.45
delivered,2022-08-07 05:45:00, 1.37
delivered,2022-08-07 06:00:00, 0.42
delivered,2022-08-07 06:15:00, 1.2
delivered,2022-08-07 06:30:00, 1.49
delivered,2022-08-07 06:45:00, 0.58
generated,2022-08-06 07:00:00, -0.0
generated,2022-08-06 07:15:00, -0.0
generated,2022-08-06 07:30:00, -0.0
generated,2022-08-06 07:45:00, -0.0
generated,2022-08-06 08:00:00, -0.0
generated,2022-08-06 08:15:00, -0.0
generated,2022-08-06 08:30:00, -0.0
generated,2022-08-06 08:45:00, -0.0
generated,2022-08-06 09:00:00, -0.0
generated,2022-08-06 09:15:00, -0.0
generated,2022-08-06 09:30:00, -0.0
generated,2022-08-06 09:45:00, -0.0
generated,2022-08-06 10:00:00, -0.0
generated,2022-08-06 10:15:00, -0.0
generated,2022-08-06 10:30:00, -0.0
generated,2022-08-06 10:45:00, -0.0
generated,2022-08-06 11:00:00, -0.0
generated,2022-08-06 11:15:00, -0.0
generated,2022-08-06 11:30:00, -0.0
generated,2022-08-06 11:45:00, -0.0
generated,2022-08-06 12:00:00, -0.0
generated,2022-08-06 12:15:00, -0.0
generated,2022-08-06 12:30:00, -0.0
generated,2022-08-06 12:45:00, -0.0
generated,2022-08-06 13:00:00, -0.0
generated,2022-08-06 13:15:00, -0.0
generated,2022-08-06 13:30:00, -0.0
generated,2022-08-06 13:45:00, -0.0
generated,2022-08-06 14:00:00, -0.0
generated,2022-08-06 14:15:00, -0.0
generated,2022-08-06 14:30:00, -0.0
generated,2022-08-06 14:45:00, -0.0
generated,2022-08-06 15:00:00, -0.0
generated,2022-08-06 15:15:00, -0.0
generated,2022-08-06 15:30:00, -0.0
generated,2022-08-06 15:45:00, -0.0
generated,2022-08-06 16:00:00, -0.01
generated,2022-08-06 16:15:00, -0.08
generated,2022-08-06 16:30:00, -0.04
generated,2022-08-06 16:45:00, -0.31
generated,2022-08-06 17:00:00, -0.14
generated,2022-08-06 17:15:00, -0.21
generated,2022-08-06 17:30:00, -0.57
generated,2022-08-06 17:45:00, -0.24
generated,2022-08-06 18:00:00, -0.0
generated,2022-08-06 18:15:00, -0.91
generated,2022-08-06 18:30:00, -0.96
generated,2022-08-06 18:45:00, -0.35
generated,2022-08-06 19:00:00, -1.15
generated,2022-08-06 19:15:00, -0.4
generated,2022-08-06 19:30:00, -1.23
generated,2022-08-06 19:45:00, -1.3
generated,2022-08-06 20:00:00, -1.34
generated,2022-08-06 20:15:00, -1.35
generated,2022-08-06 20:30:00, -1.37
generated,2022-08-06 20:45:00, -1.38
generated,2022-08-06 21:00:00, -1.4
generated,2022-08-06 21:15:00, -1.41
generated,2022-08-06 21:30:00, -1.19
generated,2022-08-06 21:45:00, -1.37
generated,2022-08-06 22:00:00, -1.03
generated,2022-08-06 22:15:00, -0.37
generated,2022-08-06 22:30:00, -0.33
generated,2022-08-06 22:45:00, -0.39
generated,2022-08-06 23:00:00, -1.52
generated,2022-08-06 23:15:00, -1.48
generated,2022-08-06 23:30:00, -1.46
generated,2022-08-06 23:45:00, -1.41
generated,2022-08-07 00:00:00, -1.36
generated,2022-08-07 00:15:00, -1.32
generated,2022-08-07 00:30:00, -1.23
generated,2022-08-07 00:45:00, -0.71
generated,2022-08-07 01:00:00, -0.02
generated,2022-08-07 01:15:00, -0.0
generated,2022-08-07 01:30:00, -0.0
generated,2022-08-07 01:45:00, -0.24
generated,2022-08-07 02:00:00, -0.11
generated,2022-08-07 02:15:00, -0.0
generated,2022-08-07 02:30:00, -0.0
generated,2022-08-07 02:45:00, -0.0
generated,2022-08-07 03:00:00, -0.0
generated,2022-08-07 03:15:00, -0.0
generated,2022-08-07 03:30:00, -0.0
generated,2022-08-07 03:45:00, -0.0
generated,2022-08-07 04:00:00, -0.0
generated,2022-08-07 04:15:00, -0.0
generated,2022-08-07 04:30:00, -0.0
generated,2022-08-07 04:45:00, -0.0
generated,2022-08-07 05:00:00, -0.0
generated,2022-08-07 05:15:00, -0.0
generated,2022-08-07 05:30:00, -0.0
generated,2022-08-07 05:45:00, -0.0
generated,2022-08-07 06:00:00, -0.0
generated,2022-08-07 06:15:00, -0.0
generated,2022-08-07 06:30:00, -0.0
generated,2022-08-07 06:45:00, -0.0
delivered,2022-08-07 07:00:00, 1.42
delivered,2022-08-07 07:15:00, 0.44
delivered,2022-08-07 07:30:00, 0.9
delivered,2022-08-07 07:45:00, 1.22
delivered,2022-08-07 08:00:00, 0.72
delivered,2022-08-07 08:15:00, 1.04
delivered,2022-08-07 08:30:00, 0.42
delivered,2022-08-07 08:45:00, 0.41
delivered,2022-08-07 09:00:00, 0.69
delivered,2022-08-07 09:15:00, 1.04
delivered,2022-08-07 09:30:00, 0.44
delivered,2022-08-07 09:45:00, 1.28
delivered,2022-08-07 10:00:00, 0.43
delivered,2022-08-07 10:15:00, 0.42
delivered,2022-08-07 10:30:00, 0.42
delivered,2022-08-07 10:45:00, 0.41
delivered,2022-08-07 11:00:00, 0.4
delivered,2022-08-07 11:15:00, 0.43
delivered,2022-08-07 11:30:00, 1.14
delivered,2022-08-07 11:45:00, 0.57
delivered,2022-08-07 12:00:00, 0.43
delivered,2022-08-07 12:15:00, 0.43
delivered,2022-08-07 12:30:00, 0.43
delivered,2022-08-07 12:45:00, 0.42
delivered,2022-08-07 13:00:00, 0.43
delivered,2022-08-07 13:15:00, 0.44
delivered,2022-08-07 13:30:00, 0.42
delivered,2022-08-07 13:45:00, 0.46
delivered,2022-08-07 14:00:00, 0.42
delivered,2022-08-07 14:15:00, 0.41
delivered,2022-08-07 14:30:00, 0.39
delivered,2022-08-07 14:45:00, 0.38
delivered,2022-08-07 15:00:00, 0.37
delivered,2022-08-07 15:15:00, 0.34
delivered,2022-08-07 15:30:00, 0.3
delivered,2022-08-07 15:45:00, 0.92
delivered,2022-08-07 16:00:00, 0.86
delivered,2022-08-07 16:15:00, 0.02
delivered,2022-08-07 16:30:00, 0.01
delivered,2022-08-07 16:45:00, 0.78
delivered,2022-08-07 17:00:00, 0.38
delivered,2022-08-07 17:15:00, 0.32
delivered,2022-08-07 17:30:00, 0.35
delivered,2022-08-07 17:45:00, 0.01
delivered,2022-08-07 18:00:00, 0.47
delivered,2022-08-07 18:15:00, 0.24
delivered,2022-08-07 18:30:00, 0.0
delivered,2022-08-07 18:45:00, 0.16
delivered,2022-08-07 19:00:00, 0.22
delivered,2022-08-07 19:15:00, 0.0
delivered,2022-08-07 19:30:00, 0.0
delivered,2022-08-07 19:45:00, 0.07
delivered,2022-08-07 20:00:00, 0.2
delivered,2022-08-07 20:15:00, 0.08
delivered,2022-08-07 20:30:00, 0.05
delivered,2022-08-07 20:45:00, 0.01
delivered,2022-08-07 21:00:00, 0.02
delivered,2022-08-07 21:15:00, 0.07
delivered,2022-08-07 21:30:00, 0.04
delivered,2022-08-07 21:45:00, 0.03
delivered,2022-08-07 22:00:00, 0.01
delivered,2022-08-07 22:15:00, 0.0
delivered,2022-08-07 22:30:00, 0.0
delivered,2022-08-07 22:45:00, 0.0
delivered,2022-08-07 23:00:00, 0.0
delivered,2022-08-07 23:15:00, 0.0
delivered,2022-08-07 23:30:00, 0.0
delivered,2022-08-07 23:45:00, 0.0
delivered,2022-08-08 00:00:00, 0.13
delivered,2022-08-08 00:15:00, 0.38
delivered,2022-08-08 00:30:00, 0.31
delivered,2022-08-08 00:45:00, 0.75
delivered,2022-08-08 01:00:00, 0.02
delivered,2022-08-08 01:15:00, 0.38
delivered,2022-08-08 01:30:00, 0.89
delivered,2022-08-08 01:45:00, 1.18
delivered,2022-08-08 02:00:00, 1.09
delivered,2022-08-08 02:15:00, 1.26
delivered,2022-08-08 02:30:00, 1.42
delivered,2022-08-08 02:45:00, 0.38
delivered,2022-08-08 03:00:00, 0.24
delivered,2022-08-08 03:15:00, 1.1
delivered,2022-08-08 03:30:00, 1.43
delivered,2022-08-08 03:45:00, 0.32
delivered,2022-08-08 04:00:00, 0.22
delivered,2022-08-08 04:15:00, 0.75
delivered,2022-08-08 04:30:00, 1.47
delivered,2022-08-08 04:45:00, 0.44
delivered,2022-08-08 05:00:00, 0.54
delivered,2022-08-08 05:15:00, 0.97
delivered,2022-08-08 05:30:00, 1.09
delivered,2022-08-08 05:45:00, 0.39
delivered,2022-08-08 06:00:00, 0.38
delivered,2022-08-08 06:15:00, 0.39
delivered,2022-08-08 06:30:00, 0.38
delivered,2022-08-08 06:45:00, 0.38
generated,2022-08-07 07:00:00, -0.0
generated,2022-08-07 07:15:00, -0.0
generated,2022-08-07 07:30:00, -0.0
generated,2022-08-07 07:45:00, -0.0
generated,2022-08-07 08:00:00, -0.0
generated,2022-08-07 08:15:00, -0.0
generated,2022-08-07 08:30:00, -0.0
generated,2022-08-07 08:45:00, -0.0
generated,2022-08-07 09:00:00, -0.0
generated,2022-08-07 09:15:00, -0.0
generated,2022-08-07 09:30:00, -0.0
generated,2022-08-07 09:45:00, -0.0
generated,2022-08-07 10:00:00, -0.0
generated,2022-08-07 10:15:00, -0.0
generated,2022-08-07 10:30:00, -0.0
generated,2022-08-07 10:45:00, -0.0
generated,2022-08-07 11:00:00, -0.0
generated,2022-08-07 11:15:00, -0.0
generated,2022-08-07 11:30:00, -0.0
generated,2022-08-07 11:45:00, -0.0
generated,2022-08-07 12:00:00, -0.0
generated,2022-08-07 12:15:00, -0.0
generated,2022-08-07 12:30:00, -0.0
generated,2022-08-07 12:45:00, -0.0
generated,2022-08-07 13:00:00, -0.0
generated,2022-08-07 13:15:00, -0.0
generated,2022-08-07 13:30:00, -0.0
generated,2022-08-07 13:45:00, -0.0
generated,2022-08-07 14:00:00, -0.0
generated,2022-08-07 14:15:00, -0.0
generated,2022-08-07 14:30:00, -0.0
generated,2022-08-07 14:45:00, -0.0
generated,2022-08-07 15:00:00, -0.0
generated,2022-08-07 15:15:00, -0.0
generated,2022-08-07 15:30:00, -0.0
generated,2022-08-07 15:45:00, -0.0
generated,2022-08-07 16:00:00, -0.0
generated,2022-08-07 16:15:00, -0.04
generated,2022-08-07 16:30:00, -0.19
generated,2022-08-07 16:45:00, -0.02
generated,2022-08-07 17:00:00, -0.25
generated,2022-08-07 17:15:00, -0.27
generated,2022-08-07 17:30:00, -0.26
generated,2022-08-07 17:45:00, -0.68
generated,2022-08-07 18:00:00, -0.0
generated,2022-08-07 18:15:00, -0.35
generated,2022-08-07 18:30:00, -0.96
generated,2022-08-07 18:45:00, -0.26
generated,2022-08-07 19:00:00, -0.07
generated,2022-08-07 19:15:00, -1.07
generated,2022-08-07 19:30:00, -1.09
